Title,Image URL,Price,Lease Rental,Down Payment,Vehicle Link
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/93fb4c471d826d00d073c00892698d88-780590.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1265783
Land For Sale In Watareka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c98b0e434e3cb7706accbb847c1219d8-436217.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-watareka/1265782
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2ea431a02198efed71f0f67a43847d48-635834.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1265735
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d778a527f8b62fc6724e4c7b46aceda3-436756.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1265738
Land For Sale In Watareka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bf8d3c5b5a883bdfb1f150947502c1b2-651805.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-watareka/1265742
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/27fe9af55b4ea93d7e53ee5a895ee796-994012.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1265750
Land For Sale In Seeduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2329321805f3d80c7adc367af0c72c61-425531.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-seeduwa/1265745
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c5804c777b3a1f32a1a9d40f96f6f383-577697.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265743
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/abb0ef76b85b7b3bd3316908f28877da-431458.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1263530
Land For Sale In Hikkaduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dcfe57478caa17195c1f68c6913d1381-735826.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-hikkaduwa/1265739
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bf78153a2bb2a772bf697453538b4545-862577.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265661
Land For Sale In Polgasowita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ead6063845db24139c0fa1e1a40f8a0b-505497.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-polgasowita/1265663
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/40393ceb21363622a6c5ca72e850d40b-934687.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1265665
Land For Sale In Kesbewa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/310b029b4cad05c6a826d958bb2e3fdd-782736.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kesbewa/1265668
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d0d641d46379d493d70d5f860b47d7c9-627547.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265669
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/26243d80c74c93b67596cea7e899d63a-536735.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1265670
Land For Sale In Piliyandala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dd0e374cebc868debee9155a6b619c3d-703980.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-piliyandala/1265671
Land For Sale In Kamburugamuwa,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kamburugamuwa/1287729
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f54ea6cbe8974b0ff795612e6e77e585-251657.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265672
Land For Sale Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/92faf20ee98e859f630ea990a4539ab2-580839.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-bandaragama/1265673
Land For Sale Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/467e36b305a1c9e371fc3e59466ee3f5-273516.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-kirindiwela/1265675
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/80cccbe57488f972e2c95458d53834e0-715236.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1265680
Land For Sale In Urapola,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fe703c4c2c69c1a96cdf051c7d99d604-282797.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-urapola/1265686
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/741182f9e22dace3ea20ecd43ad24578-174766.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1265655
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7f131fedfdfde62e3a7281bbeda1d833-371723.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1265650
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e57af08ade5f2160a1300acc7e8febd3-698138.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1265649
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bbed5e95c4e55b28bd1fcf5a7f468035-273717.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265596
Land For Sale In Karapitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/594c85a9b118837d09ea0b07e8a13655-352924.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-karapitiya/1231093
Land With House For Sale In Kandy,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0ead0a613fed2a91be01f38339c8b8721265626_4.jpg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kandy/1265626
Land For Sale In Kiriella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c9919b76bf8989a1a972a38bab34f93e-535437.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriella/1265637
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0f7d098a96eb5dbcdc0265ecefb241161055189_1.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1055189
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fa92120344ad544b03790e1d6a1fc7ff-139619.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265617
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/836e8d7736f4dcdc772f0b1d87ff5103-105060.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1265442
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9fa49a80d3ff9b6fed2514d3284edb0d-920860.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1265571
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/56902853d0208628923892e1e1ca7efe-575348.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1265563
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ebea34014df9828adf090f5a9503e742-837114.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1265576
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0d5710d908b934797074cb4343620c11-838254.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265577
Land For Sale In Kosgoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a6a1472a0b33b5293e272439e9fd09e8-403657.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgoda/1265589
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Piliyandala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"8,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-piliyandala/1295353
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/865e7d063ffa467eed93a369e587dbe9-587895.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1265592
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/29861d7c6929b977beb172d05ba83a3d-526093.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1265593
Land For Sale In Ja-Ela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9b7c6009a2c95a3624e9b4b3b74c44de-536601.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ja-ela/1265594
Land For Sale In Mattegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/700009a3d27a7f7d2c26acf8e0606bb9-915544.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mattegoda/1264762
Land For Sale In Watareka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0cec397c93cead37bbbb2b1cb93c7ae0-112351.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-watareka/1265582
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dc739c04373d3635bc69346f288e3964-136854.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265583
Land For Sale In Kandana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d41579fe875a2ca180222d3c9dbf8297-912014.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kandana/1265584
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3964853a836342b724d3a42185868035-527015.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265585
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1d8622fde055d07fb66022137e55c6e2-444034.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1265586
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/023a63845664c91c6303c706310e4fb3-304956.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265517
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/83960fe8c4ea5f83cbf08f92d3dce112-848981.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265519
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/93528abbeddb0a6462f928468b05d6a9-301987.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1265511
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d81b5ac553b4e9c364d6b64af0cc950d-990177.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265513
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/510a9e4337e507c3c8d00bcf837e5a49-167725.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265566
Land For Sale In Maggona,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4a7c53ad89acfb12aab5e43baf99e185-145761.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-maggona/1265525
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1d95023bed2cc68d5db9823c70ab371a-352592.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1265561
Land For Sale In Biyagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b84c56aaf5d06a5b995455dfc1fc1c34-142730.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-biyagama/1265535
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6639bfcb861044c650886ebba550e6a8-224831.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265553
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ee92edc78c4f9f9272e5e833abeec2f1-952143.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265549
Land For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8b316f7a94deeed8fb83bdc7cb7f080e1265468_1.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kottawa/1265468
Land For Sale In Embilipitiya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-embilipitiya/1292697
Land For Sale In Ruwanwella,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"25,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-ruwanwella/1308252
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/360a2b163b01c1d7f45d40c0469412dd-768526.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1265482
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7fe74df65b834a81b91c47ec21ded8f2-300217.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265486
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b3d4467cdcde475f1a97114599420980-601050.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1265416
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/edbbebf63d33396f09595d904a0223e0-237011.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1265418
Land With House For Sale In Pannipitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7dc3d6cb3a2da1dae760a959aff00ce2-861019.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-pannipitiya/1265420
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fd9aea8f9a701d06101eeae18636ad45-515586.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265421
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1d7af4a3b9e0cdfdefa4bc6ee7d1cf9f-116180.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1265440
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/85622caba53b7baf0e2650a261394762-933435.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265443
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4139abaa61c9490a073d1b43d1147e72-328229.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265445
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4f40a408da98217873a932b43ab89ba3-672776.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265402
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1b36ffe87c2b5d0d61e05a3947384396-312154.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1265388
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/71ae210573de8e78420111fa34cb933d-104784.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1265372
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/95d1858eb0b842de4683e05174d269a1-591846.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1265378
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0cad0ad66d1497ee362a046128299ce5-238021.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265333
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4483bbeca877a7e5050e396235340080-896205.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1265394
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/55bfa3c6c257df1c7cb5c55e17558f1f-921641.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265344
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dc915db58f4f51ecb5db48e7ef73891a-290070.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1265342
Land For Sale In Kamburupitiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f26313fe2ec86867dad08908ee1f9125-298413.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kamburupitiya/1265323
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/730bd64eb01ff260d2e897d5ce763605-891927.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1265345
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d4145f3b33e40b4c103c2cece586805a-210023.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265330
Land For Sale In Nuwara Eliya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"6,800,000",N/A,https://patpat.lk/property/land/land-for-sale-in-nuwara-eliya/1273058
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Minuwangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fbc8b655885416bca2d2499bc87fc4c4-331203.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-minuwangoda/1265349
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e6b076693177375db544007c31a4b5b4-921307.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265311
Land For Sale In Nattandiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d7b370fbe437743577cda5af22a52e07-352896.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nattandiya/1265338
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2a67fb465100ac1bbb5776f444565954-350385.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1265329
Land For Sale In Kosgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/65a776e2a8b963ea8e0441c5f9453bc5-107718.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kosgama/1265340
Land For Sale In Yakkala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a6f649b81167847c4401844d06b3d821-367530.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yakkala/1265357
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d2e5821abd45829c213c9784b1a47433-643938.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1265289
Land For Sale In Kaduwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/be12b657e13c7b30879fbaad1597eadc-176521.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaduwela/1265284
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/899c66f29c9004642819d983ac2b1714-250357.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265275
Land For Sale In Kataragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/66cc8bc54a616578049ad1b6ff7f6454-174434.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kataragama/1262033
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e2570a4661f4ed4a605b1fff2951d0ea-752530.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1265263
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c6a974440f634aeb77c7d6033967b2fe-203859.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1265253
Land For Sale In Colombo 14,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9cc10c80a0d9bd280ddd885eb10c47d3-105411.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-colombo-14/1265044
Land For Sale In Katunayake,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e2e4fd51b50c91686a1cc19073d2c4f1-411597.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-katunayake/1265250
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/15c488b946295c30f3264d1d57ad6bd3-116279.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265247
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/88258e8baf1b8c2e64c4b593e6bae2c7-954260.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1265246
Land For Sale In Attanagalla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3f05719e4165efad496e5b39368620c2-767085.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-attanagalla/1265239
Land For Sale In Kiriwattuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a12e642b06bd84e6021a3ae392a951ad-802167.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiriwattuduwa/1265236
Land For Sale In Kandana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a8a5f1331496ca37140a2ea7208ee695-233482.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kandana/1265196
Land For Sale In Mount Lavinia,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1cdc28a30538dbd34432f6f3dab1c82d-574998.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mount-lavinia/1265217
Land For Sale In Kadugannawa,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"32,500,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kadugannawa/1280613
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,675,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1290487
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0e34734faee28a1e6cb31eaa0c360f28-607051.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265205
Land For Sale In Polgasowita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/75157e5f33bfb80c7cb7035c1e957fca-755102.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-polgasowita/1265208
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d5ee630ebeca1100270a9439c880d9c5-542559.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265203
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/289e736ef0d22724ae4483e898e926bf-834796.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265193
Land For Sale In Ragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/417b2a56a265d40b7acf8a8ac90cc92f-903296.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ragama/1265123
Land For Sale In Agalawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ac9bc0a47a0505d443ad7fc153ed5493-886734.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-agalawatta/1265154
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/336a155e556c055ee90130c4cffa3f03-349149.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1265141
Land For Sale In Katunayake,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2634eae28e1754932a93193306283c50-182955.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-katunayake/1265153
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f8492ab174ddbc4a6a344b1c0c7032ed-693939.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1265148
Land For Sale In Katunayake,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/60b94bf1a3559ffe24f539b0588e0388-889504.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-katunayake/1265121
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5d05ede15d2768738f1c4cd48822cc45-313525.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1265127
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3436b667433686601d70fcedcd8fd150-946372.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1265114
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bdb53d08aad97c09734ec9728cd5d288-858046.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1265087
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fd8dfade4762dd94d4e9196f2faa4520-536371.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1265089
