Title,Image URL,Price,Lease Rental,Down Payment,Vehicle Link
Land For Sale In Peradeniya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/de37a591de8247493e6b48e629c95335-455791.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-peradeniya/1303543
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4a1810d799c74ed31549a5eee9714edb-311918.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1303490
Land For Sale In Kahathuduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f6bf6579641b958fe90207146eb16598-644212.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kahathuduwa/1303421
Land For Sale In Pinnawala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/341f7002990df3bae6404b1aaece77a7-862241.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pinnawala/1303477
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7701ba8843cb5e806376ffb6d01330d3-828766.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1303443
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ce1bdb69eb7f56efca214e629bad0ad2-824507.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1303456
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ca3b7b6770926e197790e44ce2b8807f-593923.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1303461
Land For Sale In Nugegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5403c0d752a3178cacf86bf082d95aeb-910111.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nugegoda/1303350
Land For Sale In Kirillawala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7032a7bb0b2ae0648aa6f98b5a4d8547-303209.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirillawala/1303401
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/93488542ff2dc68c906cb43e1496f04d-681365.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1303403
Land For Sale In Piliyandala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ec3ff7e7fc27ee63b2a48c13dca9a56b-232849.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-piliyandala/1303312
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land For Sale In Kurunegala,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"3,375,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kurunegala/1292695
Land For Sale In Imaduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8d903da23d45966ef75a213a5f966c75-781423.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-imaduwa/1303327
Land With House For Sale In Beliatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/69ad509a1ab9f64ed01f37a8b1677d21-163003.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-beliatta/1303345
Land For Sale In Beruwala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cef7fcd1687136440b52153e16550d21-356060.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-beruwala/1303355
Land For Sale In Kiribathgoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/330bff5be7e80e8b9e8d8c59f365be87-985714.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kiribathgoda/1303377
Land For Sale In Kataragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c37f6231579d9265b39e5689ac895fd8-807777.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kataragama/1303266
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d01112f387bcc3d5ed9b0bdd2260604d-554875.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1303213
Land For Sale In Meegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/af5625e5cf97c8b6a35ed9bfca849ae1-414340.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-meegoda/1303285
Land For Sale In Negombo,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4368c2d53f031d15468fb193cd44c497-559592.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-negombo/1303222
Land For Sale In Kataragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2392af51af29d0c82533baabeb259b1a-658087.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kataragama/1303246
Land For Sale In Danowita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/478e9206fc14b49827a67fed2af2ffbc-941478.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-danowita/1303146
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c59b0b93971a009b136f1efe949bf615-159668.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1303191
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4f943b6e6d0ac873e5a47f94f7ce561b-760325.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1303294
Land For Sale In Kataragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e564dc80b4b788b58d74c161dec0fe1a-390942.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kataragama/1303257
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/34feaf39e93e88bc132e705ac7085830-694966.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1303276
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c3b5a46b07d3a87bd46d230524e7c813-944506.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1303290
Land For Sale In Pelawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f041488c346eeccff9d5c6b532b3c994-589750.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pelawatta/1303293
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/afa33d344bec56d9ab36ee37796c03c1-601197.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1303296
Land For Sale In Hokandara,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ed3f9c0c4135b58a93b09f661b2c71e5-426872.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-hokandara/1303287
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/068e10af0a9fe88b96b432b3b0972d21-858378.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1303299
Land For Sale In Pokunuwita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/409a3d23beaef0fc72a45adb4b6ebaa5-419153.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pokunuwita/1303301
Land With House For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"43,000,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-battaramulla/1265537
Land For Sale In Kadugannawa,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"32,500,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kadugannawa/1280613
Land For Sale In Haragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d830bfa6abad9dcb79ecd3b48e11fc71-644648.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-haragama/1302614
Land For Sale In Weligalla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b6be1bedd9856a479bb709e0132c9bd2-146528.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-weligalla/1303076
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/dc8b8ee41868d5bdba701cb7adde463c-601814.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1302919
Land For Sale In Battaramulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7ae8f41c95d7113251d8e865dbeb4cf4-342236.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-battaramulla/1303242
Land For Sale In Nawala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cbf69dffd02e7c6e64a7feb51c4cb312-424690.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nawala/1303253
Land For Sale In Habarakada,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/10266fabad756bb15e245799e61f7ce1-470747.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-habarakada/1290744
Land For Sale In Nikaweratiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7d5575735732c63094f2ff8b8f93cdad-304363.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nikaweratiya/1303214
Land With House For Sale In Kandana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cbc18e96129d1202024a4e842747f79f-574551.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-kandana/1302193
Land With House For Sale In Benthara,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5fcfde963a0847c6b068e57d0a2073b1-894634.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-benthara/1213429
Land For Sale In Katunayake,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/49d02fac25de3c4e47cb341bee083e59-584827.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-katunayake/1303166
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9ba38f0070aa5623b5487ce1df969f99-513402.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1303104
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/030eaa2d6c585cb439651057d3be0c51-573045.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1303070
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ff48e7418d8ca04afad11eee57922afb-827545.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1303057
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3ab3815628846d0ff43239c084b5b4b6-366263.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1303016
Land For Sale In Kaduwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/1d781b55d20af5479186cc810ba1887e-687888.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kaduwela/1302982
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b9af55dcfa1194d2043d04cb1fa81589-512899.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1302857
Land For Rent In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fa395b606d5d21a368ac9c1dc8e66047-161582.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-rent-in-panadura/1303032
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bf6dd9de2efff2184bf0700c52a99849-980474.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1303005
Land For Sale In Kumbuka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/32729a44be95a2aa10b2ac40802f4297-621401.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kumbuka/1302956
Land With House For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d5e5534226354b00c339dba53b6e7e96-441109.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-dodangoda/1302748
Land With House For Sale In Weligama,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"46,500,000",N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-weligama/1290714
Land For Sale In Ruwanwella,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"25,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-ruwanwella/1308252
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f4034b8625a778623065820ae05730df-912670.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1302968
Land For Sale In Millaniya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/68da1574af45edeec89fed63e29f9af9-412884.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-millaniya/1302897
Land For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c16b41994fa67ae3d790173a2b21b9bc-968658.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kottawa/1302729
Land For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3a9e0bfda39dbfeebcecbd0096a08fcf-400747.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kottawa/1302736
Land For Sale In Kottawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/7250ebd001bc788aead2848a55ca9b6e-660919.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kottawa/1302768
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2ccc136ee5269a55ad123bf74f8a02a8-814118.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1302814
Land For Sale In Handapangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/393f10e680d447bfd7c1c427cf19deb1-547723.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-handapangoda/1302747
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3d44b77e24b76a6432a35776a9c3e18e-308832.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1302707
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fcca0e175d797e075616d5c637f177b7-918213.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1302304
Land With House For Sale In Paiyagala,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/d62829d39f8bc5b225ed1ffacd62ea53-536823.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-paiyagala/1302465
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/161ff7bc69d5cb538151e25cb60acd74-682623.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1302683
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6721c3b38b5c45fe6860daa2f9b854a7-715123.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1302678
Land For Sale In Dambulla,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/71506cbd35e73e8bd6b915e26f54340f-810114.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dambulla/1302626
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/28ebe659f8dcaace7e42eaac1bb1a611-621277.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1302645
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0d8f5fb87f1d451a4e92bb52a18c122f-987618.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1302610
Land With Half Built House For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b0deebc390d451e030cabb6293876853-162408.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-half-built-house-for-sale-in-horana/1302622
Land For Sale In Miwanapalana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/29a534b1ae0127be62bc55657d352426-914260.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-miwanapalana/1302672
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/32ccfa527be9dd9ed2f493ea7fe17503-561982.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1302664
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f0e3032faed050d202dcefa7606bb48f-605681.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1302656
Land For Sale In Nattandiya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e22460295613138e812210e2d9cfdca4-844405.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nattandiya/1302650
Land For Sale In Embilipitiya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-embilipitiya/1292697
Land For Sale In Dewalapola,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"16,625,000",N/A,https://patpat.lk/property/land/land-for-sale-in-dewalapola/1308707
Land For Sale In Mattegoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/742543ec4a134ac801ed641493bb0561-931059.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-mattegoda/1302641
Land For Sale In Kirindiwela,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/bd2cbfcce27a4369a9fde2f6f52dea6c-746796.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kirindiwela/1302579
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6ffa81939f8fad9fbc4cb1902c446771-808529.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1302624
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4d725d102051b01bf6c8fc2aca61e7c9-276518.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1302609
Land For Sale In Pokunuwita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ffcabf36c26f5ed4a699ad59ee55015d-511857.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-pokunuwita/1302603
Land For Sale In Chilaw,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2aeaecbe39766b16f055003ea2ef0226-782005.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-chilaw/1302602
Land For Sale In Horana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3ab65010b9a972f617f638afbede514e-850976.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-horana/1302598
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/fca5e2fe576dcfc41b4ee7670c4ebe51-499566.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1302589
Land For Sale In Gelioya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e8440aa131ec85f23fb19937a9171a55-346329.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gelioya/1302544
Land For Sale In Seeduwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/3a25614b49e3128e37f58c51c7f3d236-480309.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-seeduwa/1302467
Land For Sale In Homagama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8e37f60dd857a971b4a72c62fe350e44-745964.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-homagama/1302563
Land For Sale In Padukka,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b277b7399c457f3cbcd0a9b544e8ccad-362217.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-padukka/1302573
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cf0b8356b423afae39bd2e4ed3a5e7ad-544672.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1302616
Land For Sale In Ella,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/29a2a3821f49d14924e77a28f4ce5ebe-489693.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-ella/1302588
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f7c068893b7f9d43612b80c9b97cae93-601527.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1302571
Land For Sale In Miwanapalana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/cc9c704d03859754a17241cd01ceb123-857031.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-miwanapalana/1302569
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ca02cab2dedf219d6d781de97844092e-778918.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1302565
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c1ab0ad84e8d701570ed476fa20142c5-591219.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1302577
Land With House For Sale In Polgasowita,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/2dea3e0eb54e2b71c74d917061c0c2b3-687816.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-polgasowita/1302549
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/42b5b3c8e1615de4c2e9dcb8e1f903f1-519442.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1302557
Land For Sale In Kuliyapitiya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,N/A,"11,000,000",N/A,https://patpat.lk/property/land/land-for-sale-in-kuliyapitiya/1265265
Land For Sale In Embilipitiya,https://patpat-s3-live.s3.amazonaws.com/default_thumb.png,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-embilipitiya/1292697
Land For Sale In Katunayake,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4e38ded5b0c6f8bdf424b94bc79dd24b-190950.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-katunayake/1302517
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/37e5cd67ad4b0d3235ce22840b076705-489280.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1302504
Land For Sale In Alutgama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e006624e99ae9a01dbd1018aea18dd74-290692.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-alutgama/1302496
Land For Sale In Kotadeniyawa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/9510e224336f4864f3d4e843a0a733cb-981695.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kotadeniyawa/1302535
Land For Sale In Thihariya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/6d5e9c7e8491dc8b178d10377b81ce85-264791.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-thihariya/1302540
Land For Sale In Gunnepana,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/4f3bdf29b2eb8a3bbf57ee23de683c76-546742.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gunnepana/1271498
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/ec5c95293b0b6a1503fc2f5d5155aed3-448415.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1302529
Land With House For Sale In Colombo 01,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/e5d6a383f305e816dcf78294af296ed8-995943.jpeg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-with-house-for-sale-in-colombo-01/1302268
Land For Sale In Nittambuwa,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/77ced76fdeedef4b48bd9ab7a752b1cc-641229.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-nittambuwa/1302430
Land For Sale In Gampaha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/8611559986cb1d62493313e83e9bb885-215507.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-gampaha/1302429
Land For Sale In Veyangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/5d6d6383a5c516656568e4503ac8168b-649673.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-veyangoda/1302428
Land For Sale In Bandaragama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f72c4ee020261fd4a2ed935788be0acc-747840.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-bandaragama/1302282
Land For Sale In Athurugiriya,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/b458fd175febd6de3bca440d43b5b9fb-278437.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-athurugiriya/1302313
Land For Sale In Kadawatha,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/048dec069882eac1aea78a7306baca16-359465.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kadawatha/1302309
Land For Sale In Panadura,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/a275b8c7e257557a35c9d4c61d8ece44-866032.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-panadura/1302295
Land For Sale In Dodangoda,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/c14c108dba81957cbd99ff04c210bc70-216631.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-dodangoda/1302290
Land For Sale In Yatadolawatta,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/f5fe6eefafd356616a3cd0d3c8dc401b-129836.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-yatadolawatta/1302289
Land For Sale In Matugama,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/57c2a88debc96cc8d7a474f0f5d86e4f-436044.jpeg,N/A,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-matugama/1302287
Land For Sale In Kalutara,https://patpat-s3-live.s3.amazonaws.com/uploads/thumb/0a568df4401504d6966e53efed2d4f411292319_1.jpg,Negotiable,N/A,N/A,https://patpat.lk/property/land/land-for-sale-in-kalutara/1292319
